TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T48447,C1722423,4/6/93,M,THANE,7027.26,3/8/16,134824,200.0
T705688,C5925343,8/6/78,M,NASHIK,106880.36,3/9/16,102330,1000.0
T441542,C4815432,7/5/97,M,NELLORE,5876.95,16/8/16,125719,543.0
T400330,C9021154,4/9/65,M,PILANI,427665.74,18/8/16,123930,13687.0
T664663,C4719138,11/1/92,M,PATNA,14443.17,31/8/16,120549,690.16
T250460,C3425992,2/7/92,M,MUMBAI,5613.28,7/8/16,212549,1057.0
T137915,C3512731,7/4/87,F,GURGAON,117687.86,5/8/16,120314,52.0
T779746,C7017760,29/12/89,M,DELHI,89403.14,6/9/16,141001,250.0
T165272,C6827337,10/12/89,M,BANGALORE,15735.53,4/8/16,154240,150.0
T959302,C1898288,16/7/84,M,PUNE,17187.0,10/9/16,193021,258.0
T407255,C3528364,24/9/89,F,INDIRANAGAR BANGALORE,33059.28,18/8/16,181111,246.14
T285077,C7115634,1/9/79,F,AHMEDABAD,102054.74,11/8/16,104240,990.0
T202747,C9017131,1/1/1800,M,MUMBAI,246019.95,8/8/16,92930,3300.0
T545547,C5134659,23/6/89,M,BHILAI,82.66,24/8/16,171935,10.0
T693618,C6331159,1/1/1800,M,NEW DELHI,118604.68,31/8/16,221230,7084.0
T136544,C7536652,1/1/1800,M,NEW DELHI,5412.56,6/8/16,222745,500.0
T574981,C3819982,7/9/93,F,NEW DELHI,738.24,27/8/16,142135,1890.0
T677939,C5135149,26/7/62,M,VADODARA,10770.34,28/8/16,115005,245.0
T446582,C5283266,10/5/88,M,TIRUNELVELI,27027.08,16/8/16,124320,30.0
T953045,C1130314,28/1/80,M,ERNAKULAM,22383.77,10/9/16,194341,1701.0
T1016273,C6225042,10/5/86,F,IMPHAL EAST,5249.14,14/9/16,211421,200.0
T73766,C4232837,5/7/89,F,DELHI,72262.34,2/8/16,172938,100.0
T656036,C6917442,23/7/89,F,BANGALORE,26594.19,31/8/16,184134,317.0
T227932,C7518776,27/2/94,M,DELHI,102761.49,8/8/16,155940,67.0
T340018,C3739887,21/3/76,F,PUNE,168537.34,15/8/16,183226,7300.0
T1047124,C5132030,1/7/53,M,BANGLORE,11461.07,18/9/16,193734,1000.0
T262430,C3223448,4/6/86,M,BANGALORE,11509.43,12/8/16,195232,1283.54
T139501,C6766063,27/3/85,M,CHENNAI,2677.18,5/8/16,102154,10.0
T826920,C3112362,23/11/93,F,MUMBAI,69300.56,4/9/16,110450,373.3
T420838,C5131575,15/8/88,F,DELHI,36286.56,17/8/16,142634,631.0
T264230,C8010375,3/12/87,M,MANDYA,4986.75,12/8/16,172857,1551.0
T159914,C1316451,30/8/90,F,SINGRAULI,4761.28,5/8/16,230628,185.0
T237752,C3020254,16/8/91,M,NOIDA,4.29,7/8/16,164847,95.0
T66734,C5737762,10/1/91,M,MUMBAI,108.44,2/8/16,114047,78.0
T134350,C1035033,10/4/84,M,BANGALORE,556.44,6/8/16,222311,100.0
T55582,C5241948,26/6/75,M,NASHIK,24055.25,3/8/16,191220,2814.0
T302629,C7832563,18/6/86,M,BANGALORE,73.36,10/8/16,143653,300.0
T617987,C6487985,1/1/1800,M,THANE,391962.43,25/8/16,180823,1050.0
T284298,C3029376,7/1/92,M,HYDERABAD,1130.57,11/8/16,130450,1742.5
T829643,C7620177,1/7/89,M,NEW DELHI,4181.86,4/9/16,115449,107.0
T792931,C5420470,1/8/79,M,NAVI MUMBAI,7989.52,5/9/16,123741,454.0
T636892,C2529629,16/11/93,M,NEW DELHI,3910.45,25/8/16,183857,200.0
T485678,C2736563,13/7/90,M,THANE,8731.46,20/8/16,34237,370.0
T895871,C6619117,12/7/86,M,LUDHIANA,31397.85,7/9/16,125308,2806.0
T800981,C8540513,22/1/97,M,MEDINIPUR,32.56,5/9/16,142346,774.0
T56781,C6833335,17/2/86,M,KOLKATA,3340.39,3/8/16,194524,20.0
T270158,C7439745,2/6/87,M,MUZAFFAR NAGAR,24427.92,12/8/16,184743,90.0
T867602,C4597539,2/6/79,F,BANGALORE,115690.34,8/9/16,133343,55.0
T34733,C5511578,22/3/95,M,SHIMLA,203.69,30/9/16,142243,147.0
T1043194,C3339630,20/1/81,M,NEW DELHI,225002.97,18/9/16,114141,4130.0
T938406,C3917249,18/1/78,F,BANGALORE,125871.04,11/9/16,141036,1800.0
T5586,C7334392,1/1/1800,M,MOTHERSON COMPANY FARIDABAD,1167.64,22/9/16,70740,200.0
T296869,C5833174,1/12/84,M,BANGALORE,16335.88,11/8/16,201950,260.85
T412155,C7132857,4/7/92,M,DELHI,88.49,18/8/16,181718,600.0
T364689,C2338861,1/1/1800,M,NEW DELHI,9905.03,14/8/16,192651,1405.0
T365523,C3039589,28/1/85,M,AHMEDABAD,5940.05,14/8/16,195812,50.0
T812878,C7527537,11/5/89,M,CUDDALORE,6442.87,4/9/16,232931,600.0
T163258,C2116822,19/11/75,M,MUMBAI,1129.44,4/8/16,140728,10.0
T242691,C6432513,15/6/94,F,GURGAON,55928.61,7/8/16,190822,286.0
T886056,C8712330,11/11/86,M,MUMBAI,23069.3,7/9/16,205807,1199.0
T855790,C3217347,2/9/92,M,GURGAON,18025.83,9/9/16,223422,2561.0
T882316,C2734344,16/2/89,F,FARIDABAD,4936.09,8/9/16,223720,1000.0
T169474,C8518154,30/6/88,M,MUMBAI,47019.48,4/8/16,183049,50.0
T545944,C3415411,8/11/88,M,BANGALORE,40664.82,24/8/16,185342,492.0
T850546,C3433761,18/5/91,F,BANGALORE,528660.55,9/9/16,3733,24.0
T735480,C6615616,19/3/85,M,MAHAD,2972.18,2/9/16,165651,1450.0
T630543,C1640078,3/3/85,M,MUMBAI,10969.95,29/8/16,132738,300.0
T948996,C8826860,1/8/88,M,CHENNAI,3393.27,11/9/16,213730,265.0
T903141,C6934520,13/12/83,F,NAVI MUMBAI,125336.73,12/9/16,161739,300.0
T207176,C6023432,28/12/84,M,BANGALORE,142.96,8/8/16,115453,500.0
T839195,C6020526,14/9/91,M,GURGAON,2511.85,9/9/16,171552,169.0
T743539,C4661442,18/11/92,M,BHANDARA,7756.05,1/9/16,220828,1184.0
T788384,C6242726,1/8/73,M,KOLKATA,4470.81,5/9/16,85619,2096.0
T1048422,C5114584,5/1/85,M,NEW DELHI,23.24,18/9/16,82432,32500.0
T1037129,C2472541,11/3/95,M,PUNE,13669.48,18/9/16,140146,4400.0
T535161,C3842786,31/5/82,M,SURAT,44981.72,24/8/16,214045,767.0
T918627,C1319141,21/9/85,M,SIRMAUR,11197.6,12/9/16,192936,666.0
T989710,C7223156,21/8/86,M,BANGALORE,8578.07,15/9/16,220339,670.0
T89432,C1527273,17/9/86,F,HOWRAH,1800.33,1/8/16,112115,60.0
T510073,C6072031,5/5/63,M,VAPI,19021.55,19/8/16,114134,4951.0
T1020665,C7039178,14/2/87,F,GURGAON,10463.74,13/9/16,145323,640.0
T939762,C6028634,9/10/78,M,MUMBAI,5668.29,11/9/16,195415,3000.0
T657550,C6012950,2/4/78,M,BANGALORE,59664.7,31/8/16,182254,645.0
T206868,C5318778,1/1/1800,F,MARGAO,59536.79,8/8/16,164637,1000.0
T764438,C5935471,10/7/93,M,VARANASI,14.69,1/9/16,121053,248.0
T649669,C4827857,5/12/86,M,DELHI,6643.86,31/8/16,134202,100.0
T109963,C1541252,10/6/93,M,CHENNAI,10.15,1/8/16,220457,45.0
T181877,C7410563,4/12/85,M,NEW DELHI,373110.85,9/8/16,62612,1119.0
T488367,C6810833,12/6/92,M,TIRUVANNAMALAI,32485.42,20/8/16,184038,150.0
T189628,C2327926,24/6/96,M,BANGALORE,2112.56,9/8/16,171629,200.0
T459931,C8811286,25/4/82,M,KANPUR,14226.23,21/8/16,125222,1052.44
T544731,C5968073,18/7/92,M,CHENNAI,5200.96,23/8/16,41209,30.0
T633104,C1933265,4/7/74,M,CHENNAI,13723.33,29/8/16,173504,1677.56
T761027,C4817590,1/1/1800,M,NEW DELHI,18040.7,1/9/16,161629,1512.94
T228857,C8615341,12/1/89,F,DELHI,78826.37,7/8/16,135033,2555.0
T882541,C4181988,22/7/82,F,MUMBAI,15394.61,7/9/16,195432,407.0
T283864,C5544654,13/4/91,M,KANNAUJ,9916.42,11/8/16,141218,10.0
T138049,C7998263,1/1/93,M,COCHIN,12337.29,5/8/16,111235,50.0
T435941,C3611313,2/9/85,M,NEW DELHI,451575.68,16/8/16,94301,70.0
T437380,C1617339,22/7/86,M,DELHI,9370.41,17/8/16,204845,3435.0
T916947,C3133464,1/1/1800,M,JIND,35105.93,12/9/16,224809,894.83
T362062,C9010524,13/2/37,F,MUMBAI,869.84,13/8/16,913,160.0
T576518,C7411471,12/7/78,M,LUCKNOW,25256.28,22/8/16,201355,809.2
T977002,C8622918,18/5/80,M,MANGALORE,506729.37,15/9/16,142036,120.0
T986658,C3411811,19/5/86,M,JAIPUR,11281.65,15/9/16,190643,200.0
T513936,C5334664,10/6/93,M,BAMBOLIM,18170.67,19/8/16,203052,100.0
T837539,C1183583,,M,BOISAR,8093.64,9/9/16,163101,190.0
T189227,C7421247,6/10/95,F,GURGAON,10795.53,9/8/16,191509,960.0
T597953,C7329325,11/6/71,M,KANCHEEPURAM,9370.67,26/8/16,210152,2750.0
T1048249,C7040531,1/1/1800,M,MUMBAI,253378.18,18/9/16,91840,2549.85
T702968,C6271259,1/1/95,M,NEW DELHI,22808.24,31/8/16,163830,40.0
T922031,C7729952,16/9/91,M,DELHI,975.7,12/9/16,202403,606.9
T4402,C4437418,1/1/1800,M,OXFORD SCHOOL MUMBAI,260500.99,22/9/16,141208,1200.0
T730194,C6545149,4/9/89,M,MUMBAI,73588.16,2/9/16,140044,1181.0
T1009375,C1288363,5/1/89,M,MUMBAI,10025.04,14/9/16,185907,5251.77
T1032996,C1028919,29/1/96,M,GURGAON,35671.32,18/9/16,180534,624.58
T748443,C5727077,9/10/90,F,DELHI,1500.43,2/9/16,223308,1696.0
T646441,C7537529,1/1/1800,F,SHIMLA,8557.01,25/8/16,144343,2799.0
T76188,C3334422,10/6/91,M,DEVANAHALLI BANGALORE,5012.73,2/8/16,183207,100.0
T591259,C6432334,5/11/80,F,MORADABAD,127306.63,25/8/16,125954,8000.0
T1035113,C7931546,25/11/89,F,NEW DELHI,8430.36,13/9/16,1948,1000.0
T411799,C2940487,21/1/49,M,GHAZIABAD,98905.62,18/8/16,213716,1750.0
T880267,C1611257,1/1/1800,M,DELHI,641046.94,7/9/16,235155,107000.04
T661644,C8620445,7/8/78,F,BANGALORE,18319.99,31/8/16,82550,352.0
T520352,C7214949,7/1/91,M,THANE,44889.76,19/8/16,195633,446.31
T349978,C4711528,24/1/76,M,MUMBAI,209579.12,14/8/16,162551,25000.26
T120035,C8736138,14/3/87,F,AGRA,11899.53,6/8/16,144655,193.0
T353120,C6220137,9/8/90,M,NEW DELHI,3798.03,14/8/16,121626,2794.0
T568788,C4438084,23/2/82,M,MUMBAI,12013.94,22/8/16,182002,137.0
T801632,C5130916,19/5/92,M,MUMBAI,13215.66,5/9/16,220149,2000.0
T351534,C7328577,1/1/87,M,BALESHWAR,768.94,14/8/16,123643,585.0
T960461,C2022249,23/8/93,M,AHMEDABAD,5982.87,10/9/16,142118,113.71
T786840,C4526059,11/7/88,M,CHENNAI,27744.25,6/9/16,91516,189.18
T1027024,C2014858,20/8/90,M,GOLAGHAT,25566.3,13/9/16,180723,50.0
T975919,C4721345,21/3/87,F,GURGAON,207824.13,15/9/16,140430,275.0
T359517,C3336949,5/12/87,M,FARIDABAD,4250.34,14/8/16,222933,30.0
T591564,C2317460,6/12/90,F,JEKEGRAM THANE,9250.74,27/8/16,234941,267.2
T279327,C1040724,10/8/83,M,THANE,692.16,12/8/16,224444,1575.0
T608537,C3428659,15/7/83,M,SRIKAKULAM,5546.16,25/8/16,104711,254.0
T602060,C8972590,15/8/93,F,PUNE,18775.76,26/8/16,212356,310.0
T997443,C3369156,29/3/85,M,MUMBAI,71542.84,14/9/16,90609,200.0
T134319,C6256883,23/6/90,M,NEW DELHI,51391.93,6/8/16,165804,29785.0
T964757,C8321553,28/8/78,M,BANDA,42616.12,10/9/16,125145,374.0
T797069,C4326640,19/6/89,M,BERHAMPUR,3768.77,5/9/16,144804,298.0
T21975,C4439857,2/3/86,F,DELHI,119952.7,23/9/16,201810,1000.0
T399640,C2242875,14/7/89,M,GURGAON,15002.44,18/8/16,82807,400.0
T568604,C4933942,7/7/89,F,GURGAON,34436.86,22/8/16,182144,20000.0
T530522,C8473646,10/10/81,M,MUMBAI,362815.22,23/8/16,143652,11999.0
T635662,C8931181,22/1/87,M,JHAJJAR,11.58,29/8/16,114311,150.0
T306422,C8613018,1/1/1800,M,DELHI,213824.09,10/8/16,160202,1512.75
T263980,C7829885,1/11/93,M,MUMBAI,557.96,12/8/16,180220,10.0
T1011160,C3153288,5/5/70,M,HOSUR,370575.22,14/9/16,181258,1000.0
T501971,C6036165,31/5/87,M,BANGALORE,3072.7,20/8/16,202125,331.0
T692904,C5125539,6/10/75,M,HOWRAH,235.87,31/8/16,201923,1458.0
T176374,C7876945,17/3/77,M,MAHALAXMI MUMBAI,2057.61,4/8/16,211754,1300.0
T528821,C1112169,23/11/84,M,HYDERABAD,614156.34,24/8/16,201301,200.0
T759917,C2142031,13/9/95,F,NEW DELHI,10053.89,1/9/16,172631,70.0
T373306,C2110511,1/5/92,F,ADILABAD,6915.51,13/8/16,80659,200.0
T782008,C7420986,2/5/60,F,RD SAKET NEW DELHI,124127.77,6/9/16,140504,6021.0
T465996,C1926411,27/10/84,M,MUMBAI,45470.23,21/8/16,125041,616.5
T893859,C5913047,7/9/84,M,GHAZIABAD,227713.63,7/9/16,134036,4198.0
T356930,C6914369,26/11/91,M,GURGAON,115007.59,14/8/16,180153,691.0
T473675,C7128017,18/1/81,M,MUMBAI,22929.02,21/8/16,220704,390.0
T339988,C8040874,26/2/86,M,MANDI,12778.25,15/8/16,190622,880.8
T75123,C2432470,13/10/85,F,MUMBAI,350530.88,2/8/16,173731,2996.0
T872095,C6235215,10/11/94,F,GURGAON,730803.91,8/9/16,173746,499.52
T178362,C6259044,9/6/77,M,KOLKATA,62576.32,4/8/16,205209,871.0
T125798,C7928422,24/11/93,M,BARNALA,3428.85,6/8/16,210208,300.0
T158706,C5538916,1/1/1800,M,AURANGABAD,10874.44,4/8/16,74301,900.0
T128028,C5028568,23/2/85,M,MUMBAI,213934.73,6/8/16,195600,330.0
T733830,C6232672,25/12/96,M,NOIDA,3701.23,2/9/16,163311,17.0
T506483,C7527675,10/2/93,F,DELHI,4504.82,20/8/16,231916,50.0
T161678,C6417273,1/11/88,M,PANJIM,1303.74,4/8/16,170410,197.0
T256186,C6718553,6/7/84,M,NOIDA,68313.97,12/8/16,150348,255.0
T283228,C1611583,13/3/87,F,BANGALORE,357724.53,11/8/16,53459,60.0
T240752,C4521671,10/7/85,M,DELHI,13522.41,7/8/16,201315,300.0
T628751,C5530339,7/3/86,M,BAHADURGARH,57.61,29/8/16,144527,54.0
T334936,C3738911,5/6/90,M,SION E,30488.33,15/8/16,162005,2020.55
T157022,C3011872,10/4/81,M,BENGALURU,92919.23,3/9/16,162809,488.0
T621247,C5227358,15/7/61,M,CHENNAI,7478.52,25/8/16,165644,289.0
T155111,C5977122,11/7/82,F,GURGAON,55248.39,3/9/16,145605,1233.0
T576537,C5342443,5/2/92,M,ERNAKULAM,3979.16,22/8/16,202121,50.0
T633388,C7129131,23/4/92,M,BHUBANESHWAR,2515.76,29/8/16,213124,2999.0
T173906,C2941912,12/5/92,M,BANGALORE,3.13,4/8/16,200246,200.0
T556607,C4020013,10/9/93,F,BANGALORE,25492.11,24/8/16,155957,140.0
T890562,C5220173,28/5/62,M,BHIWADI,2574.46,7/9/16,190603,238.2
T743288,C2376073,28/3/83,M,NASHIK,405988.15,2/9/16,214342,350.0
T946224,C2027179,26/9/86,M,GURGAON,62840.24,11/9/16,210522,1539.0
T350646,C6974512,15/1/60,M,ALIGARH,12802.72,14/8/16,115653,601.0
T748717,C7711541,26/11/92,F,HYDERABAD,101100.72,1/9/16,224052,2145.0
T837994,C8112690,25/8/88,M,SCHOOL HYDERABAD,1268754.13,9/9/16,70908,0.0
T403703,C9035031,7/2/88,M,AHMEDABAD,8567.06,18/8/16,143716,3767.5
T802038,C2938984,25/11/93,F,BANGALORE,102056.3,5/9/16,193239,361.0
T382641,C1542782,28/6/89,M,BANGALORE,14908.49,13/8/16,180836,1774.0
T884713,C4712985,2/4/78,M,BANGALORE,59664.7,7/9/16,194650,1000.0
T869873,C3568284,12/11/84,M,MUMBAI,119965.29,8/9/16,161042,1337.0
T553688,C6310520,10/1/88,M,DELHI,151.92,24/8/16,141412,200.0
T425846,C1017959,7/9/92,F,DAKSHINA KANNADA,50720.7,17/8/16,131033,505.0
T179964,C1537259,12/10/89,M,FATEHGARH,86.33,9/8/16,85739,27.0
T371045,C5935368,12/6/63,M,THRISSUR,1202773.56,13/8/16,110012,50000.0
T104972,C2867458,24/12/80,M,MUMBAI,14967.42,1/8/16,203408,1660.0
T287331,C2126921,27/9/87,M,DOMBIVALI,1708.3,11/8/16,195351,1400.0
T363214,C3421976,6/11/81,M,BANGALORE,43525.65,13/8/16,1,233.0
T1036791,C1429937,8/5/80,M,GURGAON,50156.13,18/9/16,134928,160.0
T926125,C2329869,5/9/96,M,JAIPUR,6487.87,11/9/16,12345,339.0
T866302,C6371657,15/7/88,M,MEERUT,338386.72,8/9/16,63432,306.14
T220232,C3437868,9/5/89,F,THANE,21300.15,8/8/16,195651,312.0
T220269,C3623619,2/6/92,M,BANGALORE,3035.84,8/8/16,200621,798.0
T663017,C3691986,7/5/87,M,CHENNAI,472.44,28/8/16,215913,1355.0
T35033,C4178785,15/9/80,M,DELHI,12526.98,27/9/16,84707,500.0
T508183,C1630550,3/6/92,M,MUMBAI,42965.16,19/8/16,102101,173.27
T157166,C3368954,26/6/92,M,ALLAHABAD,8577.54,3/9/16,144659,187.0
T62923,C8618614,8/6/86,M,GANDHIDHAM,91597.57,2/8/16,10106,78.0
T621990,C7340436,17/10/85,F,BANGALORE,14786.89,25/8/16,181934,1000.0
T763833,C4339273,29/9/78,F,NEAR GOLOK DHAM DELHI,19786.25,1/9/16,141952,108.0
T524645,C3680053,9/1/88,M,JAIPUR,58804.41,24/8/16,121002,275.0
T238569,C5273229,1/6/88,M,PARK PHASE 1 HINJEWADI PUNE,44721.35,7/8/16,174508,1255.5
T543913,C6712574,12/12/91,M,HYDERABAD,1017.52,23/8/16,200519,200.0
T994831,C3315024,3/8/87,F,BANGALORE,206199.12,15/9/16,204810,216.0
T1043379,C5132784,30/4/95,M,THOOTHUKUDI,6530.27,18/9/16,130713,96.0
T962250,C6826065,2/1/87,M,MUMBAI,54283.71,10/9/16,174709,950.74
T115182,C7429064,3/1/80,M,KARIMNAGAR,1623.65,6/8/16,130400,493.0
T134977,C7230868,24/6/97,M,DELHI,5160.41,5/8/16,123314,20.0
T714978,C4612332,1/1/1800,M,GURGAON,122.97,3/9/16,184431,209.0
T68259,C2241213,23/10/85,M,GULBARGA,13160.62,2/8/16,133525,150.0
T189393,C8022971,7/1/80,F,BANGALORE,33022.88,9/8/16,191020,559.43
T456694,C3727692,25/3/92,M,BANGALORE,17305.37,21/8/16,44632,445.0
T749692,C1635785,10/12/90,F,MUMBAI,26746.44,2/9/16,221945,680.0
T1041542,C5123641,28/9/93,M,NEW DELHI,708153.24,18/9/16,115519,490.0
T262176,C5810020,10/12/92,M,LUCKNOW,1794.68,12/8/16,163918,300.0
T196466,C5890151,28/11/84,M,MOHALI,19512.91,9/8/16,192835,550.0
T200669,C7025682,28/5/85,F,DELHI,144.01,9/8/16,220448,2842.0
T94839,C7641062,12/4/94,M,NEW DELHI,,1/8/16,140955,3789.46
T166728,C9022455,13/7/85,F,MUMBAI,17225.51,4/8/16,90500,450.0
T544695,C8221368,1/1/78,M,STOP KOLKATA,14788.35,23/8/16,220448,150.0
T210629,C1127165,23/12/88,F,NOIDA,53788.83,3/9/16,143531,50.0
T838479,C2313158,31/1/93,M,VELLORE,184.48,9/9/16,175816,55.0
T19937,C8313852,25/7/91,F,HYDERABAD,9081.13,27/9/16,140713,1828.07
T953810,C6111048,1/9/89,F,LUCKNOW,56412.91,10/9/16,191456,675.0
T97443,C2141463,27/11/81,F,BHOPAL,609.98,1/8/16,170510,1559.86
T867283,C1032969,7/7/88,F,MUMBAI,4348.02,8/9/16,162125,1333.0
T85126,C5626955,1/7/84,M,NASHIK,6973.03,1/8/16,81444,198.0
T719376,C6033835,22/2/88,M,BANGALORE,144992.02,3/9/16,211852,1402.13
T337464,C5217825,1/5/93,M,GHAZIPUR,179.47,14/8/16,102308,10.0
T384652,C6029271,8/8/83,M,LUDHIANA,27896.49,13/8/16,190051,7000.0
T690123,C1317385,10/8/86,M,JAMSHEDPUR,0.89,30/8/16,190025,169.0
T427899,C3540719,8/11/42,M,DELHI,398326.19,17/8/16,184609,369.0
T669406,C8111554,18/11/75,M,CHENNAI,1266244.71,28/8/16,152444,825.0
T174104,C1535261,17/10/95,F,KODAGU,17265.6,4/8/16,194642,462.0
T180389,C2327568,5/12/58,M,DEHRADUN,1049252.23,9/8/16,72455,150.0
T806730,C7733387,7/11/89,F,NAGPUR,40179.26,5/9/16,205528,820.0
T732246,C5415691,13/7/93,M,AMRELI,6276.86,2/9/16,112304,1950.0
T334003,C1617979,1/1/1800,M,GURGAON,41411.41,15/8/16,172220,1814.0
T100130,C8746318,15/3/85,M,JAIPUR,17940.56,1/8/16,183112,4587.0
T318351,C5629620,5/6/88,M,TO J P PARK BANGALORE,12784.14,15/8/16,51439,200.0
T1003522,C5615845,23/8/80,M,HYDERABAD,3813.57,14/9/16,170154,784.0
T829382,C3687780,16/7/87,M,HOOGHLY,10848.57,4/9/16,114733,350.0
T1020228,C3725342,1/1/1800,M,NEW DELHI,1629378.7,13/9/16,162047,4502.0
T866344,C2633862,7/5/91,F,GUNTUR,4125.94,8/9/16,165259,10.0
T867277,C5424557,11/10/86,F,FARIDABAD,109525.97,8/9/16,163922,3003.0
T654756,C3411045,1/1/1800,M,MYSORE,59901.09,31/8/16,145445,14496.0
T679894,C2340617,1/1/88,M,HYDERABAD,11866.18,31/8/16,233953,60.0
T519601,C8974146,21/3/89,M,THANE W,3234.34,19/8/16,215813,20.0
T279214,C7338041,15/12/90,M,VISAKHAPATNAM,3084.6,11/8/16,112105,200.0
T340401,C2374811,21/11/82,M,RAJAHMUNDRY,41.19,15/8/16,203121,14288.01
T657227,C8430761,8/8/78,F,VVNAGAR,388.24,31/8/16,124544,150.0
T801577,C3654923,12/5/90,F,MUMBAI,460.04,5/9/16,200150,1178.0
T1033621,C5126947,6/7/91,M,KAITHAL,0.0,18/9/16,184850,250.0
T495721,C6720270,14/4/85,M,KOLKATA,2185.74,20/8/16,233311,3565.0
T130134,C3729828,10/2/97,M,CHANDIGARH,11117.93,5/8/16,22302,1713.0
T360928,C7839628,24/1/94,M,BHUJ,1203.93,13/8/16,1617,199.0
T267403,C7734952,1/11/83,M,MUMBAI,186109.63,3/9/16,110515,2804.0
T504674,C8723746,1/1/1800,M,DELHI,1007.47,20/8/16,221945,607.0
T127110,C2288758,1/1/1800,M,KOLKATA,14870.07,6/8/16,234017,1233.37
T713191,C9034320,13/3/86,M,KOLHAPUR,12910.0,3/9/16,173751,80.0
T277139,C2231354,13/9/88,M,CHANDIGARH,6403.47,11/8/16,13052,320.0
T317121,C4921590,24/12/95,F,MUMBAI,112521.34,10/8/16,185049,750.0
T1038377,C3923625,17/12/91,F,MUMBAI,1981.59,18/9/16,180459,404.0
T837147,C2022358,13/1/90,F,NEW DELHI,7008.85,9/9/16,164407,1317.5
T199780,C4547250,5/7/92,M,LUCKNOW,2521.41,9/8/16,220026,903.0
T609677,C5633526,20/2/80,M,PARGANAS,27980.68,26/8/16,121520,3175.0
T422339,C1655478,7/3/92,F,PATHANKOT,9.68,17/8/16,100320,245.0
T57385,C8942558,1/1/83,M,NAVIMUMBAI NERUL NODE-3 THANE,62.62,3/8/16,230736,1390.0
T412973,C5417436,13/10/94,M,BANGALORE,56662.48,18/8/16,182255,225.0
T279031,C5537818,20/10/88,M,BANGALORE,98529.97,11/8/16,92112,68.0
T457702,C3679852,1/1/1800,M,CHENNAI,1295.92,21/8/16,104928,159.0
T156166,C6115744,14/8/94,F,WARANGAL,12429.18,3/9/16,161934,250.0
T649655,C7041630,21/5/90,M,ARUMBAKKAM,6416.25,31/8/16,133449,52.0
T494554,C7230277,3/9/95,F,NEW DELHI,13.3,20/8/16,154122,150.0
T878143,C2431590,28/1/86,M,MONTEPADAV KEIRANGALA MANGALORE,,7/9/16,221242,245.0
T933989,C4413556,7/11/68,M,CHENNAI,139710.09,11/9/16,134340,13769.0
T791171,C8422076,26/1/91,M,BANGALORE,20824.07,6/9/16,64739,54322.0
T699845,C4922838,22/1/42,F,MUMBAI,75841.89,30/8/16,152554,16990.0
T368421,C8212426,23/2/84,M,RAJAHMUNDRY,6403.16,14/8/16,193815,495.0
T145599,C1011728,12/10/50,M,DELHI,29100.95,5/8/16,201020,958.0
T739864,C6631038,18/7/72,M,SURAT,28625.78,2/9/16,205724,123.0
T988415,C4920944,7/4/88,M,BENGALURU,3040.43,15/9/16,204523,368.0
T709796,C6234438,23/4/83,M,PUNE,21884.21,3/9/16,165538,230.0
T741650,C2342148,10/3/93,F,MUMBAI,275316.16,2/9/16,195643,552.0
T271829,C7539830,19/9/93,M,NEW DELHI,830.91,11/8/16,5157,99.0
T104257,C3021132,16/2/84,M,KOLKATA,526.47,1/8/16,215218,3774.0
T637462,C8840167,16/10/82,M,ROAD ANDHERI (E) MUMBAI,11768.47,29/8/16,184433,62.0
T1039394,C6119165,7/12/88,M,FARIDABAD,18600.87,18/9/16,165148,243.0
T704436,C1714712,5/6/79,M,ALLAHABAD,1740474.25,30/8/16,162841,602.0
T490971,C8764021,3/9/88,M,MUMBAI,17820.7,20/8/16,143633,3121.3
T254709,C5419058,11/8/92,M,DEOGHAR,12889.31,7/8/16,214928,385.0
T717958,C6240380,29/9/76,F,NEW DELHI,805065.05,3/9/16,190827,1299.0
T843438,C3261642,22/8/66,M,MUMBAI,2941.72,9/9/16,125220,330.0
T475088,C7212540,6/7/59,F,DELHI,165030.31,20/8/16,2432,100.0
T963053,C3172473,17/3/92,F,BANGALORE,4341.39,10/9/16,170841,883.0
T482816,C7134158,7/9/90,F,AMRITSAR,42243.68,21/8/16,211056,2094.0
T223273,C6880432,25/11/90,F,KANCHEEPURAM,20332.74,8/8/16,220343,1251.0
T771114,C8421980,28/8/93,M,MADURAI,869.6,1/9/16,70959,200.0
T831208,C7527767,2/8/93,M,SURAT,10039.67,4/9/16,131425,10.0
T986895,C5655428,1/1/1800,F,LUDHIANA,24816.47,15/9/16,74101,4000.0
T78265,C8722842,3/8/87,M,NEW DELHI,15066.2,2/8/16,201004,1150.0
T794601,C8614386,1/1/1800,M,SO MUNDWA PUNE,128698.43,5/9/16,132923,6275.0
T870289,C4222554,29/11/81,M,SANGUR,31334.32,8/9/16,181809,200.0
T169598,C2315659,30/6/95,M,KRISHNARAJPET,6358.52,4/8/16,170019,175.0
T282333,C3950819,9/5/88,M,BANGALORE,18193.71,11/8/16,151305,205.0
T640277,C5311470,22/6/89,M,MUMBAI,53509.6,29/8/16,160801,599.0
T21459,C2735312,7/1/92,F,LUDHIANA,6560.52,23/9/16,204423,32.0
T944382,C6514045,27/11/90,F,GURDASPUR,670.94,11/9/16,214235,199.0
T581746,C4337435,10/4/89,F,THANE,32951.34,27/8/16,115631,526.0
